4.8427453156558915	2.4160245870352273	1.5484582488203547	0.9612043774977379	0.8416616104578419	0.662063404038304	0.5182847213561957	0.3465037664128673	0.3131368004720887	0.10754642369670965	0.21357214660527335	0.15362835006711043	0.18086130479496632
-0.13724217539474107	0.5030347775018218	-0.13774873390497339	-0.003296100029736066	0.29062522574492555	-0.29909684669278774	-0.0790529292642439	0.36817641378890653	0.39837701653611374	-0.09448697770622812	0.37463887685189506	-0.12783451485736544	0.2628342626338287
0.24724326472687563	0.1648711899040401	0.09615038632193744	0.5626466915660857	-0.08953786973234924	-0.6270363959085069	0.2740020139105389	0.01257757518025685	-0.11045823023317236	0.026365240580018174	-0.13740559709786163	0.0806401577714182	-0.2667692108092937
-0.025451592664060312	0.24456476085304485	0.6777756670012212	-0.10897711052019732	0.16083499128539938	-0.00038912823877662595	-0.13232804532356635	-0.17757817695559622	-0.38249685574367365	0.14274751146707945	0.4615830345004561	0.01679248726589473	-0.11554254791988162
0.20694508407777384	-0.11352904468923312	0.625040549783049	0.03381870022612247	-0.05158734024872901	0.04058364515713671	-0.22399909697918644	0.44059210981534036	0.24337385273809842	-0.13048578013591422	-0.41895398860422933	-0.11084565660050448	0.19948341047278775
-0.1543658213328238	0.2897451818470534	0.19613548080763543	-0.3675110701867335	-0.6764870732568814	-0.06577726141684286	0.4052689660273332	-0.11661750274551626	0.2589823585984453	-0.06760807816850398	0.010047063046815892	0.07938795618136842	0.02890188096341235
-0.3937695231096265	0.0508010390820784	0.14031057192056884	0.24024512672604476	0.11851114437155393	0.05897762469348865	0.034741941213020565	-0.35019212666721933	0.3423128603512613	0.4599176611605933	-0.22125424116022704	-0.49145931283801947	-0.06638685984674061
-0.4173510635527677	-0.022873379228453387	0.11705385905802083	0.18705329930797865	0.1071003486558948	0.03011031795260237	-0.04178357237521159	-0.21871818331244344	0.03612316423203554	-0.814583946606187	-0.041751359956609876	-0.05030740039774154	-0.21334907863561833
0.30572896093890595	0.0904888469589238	0.13121777687782435	-0.02292622337524577	0.5075816100069063	0.27172808638734636	0.631145686008555	-0.1971294245757045	0.17143688302312934	-0.09574808846757794	-0.08875694519131282	0.17532803017136606	0.18639127874773204
-0.3066834693018488	0.008352326770071044	0.030430900794069606	0.49626233022702565	-0.20163461892114612	0.43999751898247136	0.3231227746312597	0.4330558706927624	-0.24437020974985768	0.06724689336517246	0.19992186117843597	-0.0036759579715664615	0.16808298533587684
0.07554065777887653	0.5497758050434967	-0.07992997129448243	0.10648293892560971	-0.005736070910805057	0.4117434594784263	-0.2690826234585167	0.06684118225890741	0.15551491910880835	0.08733362179262881	-0.22166886790900683	0.35975653500240873	-0.4663690306549728
-0.3261326279938132	-0.20716432803053192	0.053059150558075814	-0.36905374689358683	0.2769142162058664	-0.1416733772119582	0.30264066100341874	0.4597622948324716	-0.0211961247211792	0.12906112526523558	-0.0984694573269399	0.04046697968208042	-0.5324838795464448
-0.3686102224452336	-0.2490253567024999	0.132391029874482	0.14201608756581013	0.06662755722361449	-0.1758423839626378	-0.13054014263607933	-0.11082754783209191	0.23808955864463102	0.18764626752775648	0.01912057827002259	0.742229542674684	0.2378352832256495
-0.2966965142395724	0.38022942282867656	-0.07065021775460854	-0.16768217274971334	0.12802904455627379	-0.13801838781211365	-0.0008113350429474118	-0.005608172878428689	-0.5172784625517108	0.01211125741162982	-0.5425320721665787	0.038739520931196446	0.36776335930526305
